,unidad_academica,carrera,nro_inscripcion,regular,cnt_readmisiones,calidad,anio_plan_estudios,fecha_ingreso_alumno
1582,FCEQN,147,FCEQN-7760,S,0,A,2000,12/15/2013
1583,FCEQN,172,FCEQN-7900,S,0,A,2005,12/18/2013
1584,FCEQN,170,FCEQN-7551,S,0,A,2005,04/26/2014
1585,FCEQN,172,FCEQN-7671,S,0,A,2005,04/26/2014
1586,FCEQN,170,FCEQN-7599,S,0,A,2005,04/26/2014
1587,FCEQN,102,FCEQN-7973,S,0,A,2011,04/02/2014
1588,FCEQN,102,FCEQN-8029,S,0,A,2011,08/02/2014
1589,FCEQN,102,FCEQN-8025,S,0,A,2011,08/02/2014
1590,FCEQN,172,FCEQN-8010,S,0,A,2005,04/28/2014
1591,FCEQN,104,FCEQN-6005,S,0,A,2011,07/12/2011
1592,FCEQN,101,FCEQN-8126,S,0,A,2007,12/03/2014
1593,FCEQN,147,FCEQN-7025,S,0,A,2000,04/02/2014
1594,FCEQN,172,FCEQN-7558,S,0,A,2005,04/30/2014
1595,FCEQN,172,FCEQN-7924,S,0,A,2005,04/30/2014
1596,FCEQN,172,FCEQN-7976,S,0,A,2005,03/05/2014
1597,FCEQN,102,FCEQN-7544,S,0,A,2011,04/12/2013
1598,FCEQN,104,FCEQN-7757,S,0,A,2011,12/15/2013
1599,FCEQN,102,FCEQN-5706,S,0,A,2011,04/17/2012
1600,FCEQN,102,FCEQN-7951,S,0,A,2011,03/02/2014
1601,FCEQN,102,FCEQN-6035,S,1,A,2011,11/12/2011
1602,FCEQN,172,FCEQN-5787,S,0,P,2005,04/13/2011
1603,FCEQN,172,FCEQN-6159,S,0,A,2005,12/13/2011
1604,FCEQN,143,FCEQN-8090,S,0,A,2008,11/02/2014
1605,FCEQN,147,FCEQN-7939,S,0,A,2000,02/02/2014
1606,FCEQN,147,FCEQN-5696,S,0,P,2000,02/05/2012
1607,FCEQN,147,FCEQN-5519,S,1,A,2000,04/30/2012
1608,FCEQN,101,FCEQN-5076,S,1,A,2007,04/27/2011
1609,FCEQN,101,FCEQN-5596,S,0,A,2007,05/15/2011
1610,FCEQN,101,FCEQN-6232,S,0,A,2007,04/18/2012
1611,FCEQN,143,FCEQN-6082,S,0,A,2008,12/12/2011
1612,FCEQN,172,FCEQN-5735,S,0,P,2005,05/02/2011
1613,FCEQN,147,FCEQN-8026,S,0,A,2000,08/02/2014
1614,FCEQN,101,FCEQN-4250,S,0,P,2007,04/04/2009
1615,FCEQN,147,FCEQN-5736,S,0,P,2000,04/15/2012
1616,FCEQN,172,FCEQN-4867,S,0,E,2005,04/20/2010
1617,FCEQN,143,FCEQN-7160,S,0,A,2008,08/09/2014
1618,FCEQN,101,FCEQN-3036,S,0,E,2007,04/03/2007
1619,FCEQN,314,FCEQN-8159,S,0,A,2003,10/29/2014
1620,FCEQN,600,4687,S,0,P,2010,04/20/2011
1621,FCEQN,114,FCEQN-8160,S,0,A,2005,01/12/2014
1622,FCEQN,114,FCEQN-8161,S,0,A,2005,01/12/2014
1623,FCEQN,101,FCEQN-1165,S,0,A,2007,11/05/2005
1624,FCEQN,104,1736,S,0,A,2011,04/02/2015
1625,FCEQN,104,FCEQN-1432,S,0,A,2011,08/02/2015
1626,FCEQN,147,FCEQN-7478,S,0,A,2000,02/14/2015
1627,FCEQN,104,FCEQN-1647,S,0,E,2011,12/17/2005
1628,FCEQN,102,FCEQN-7800,S,0,A,2011,02/18/2015
1629,FCEQN,172,FCEQN-4521,S,0,A,2005,02/21/2015
1630,FCEQN,143,FCEQN-3958,S,0,A,2008,02/23/2015
1631,FCEQN,170,FCEQN-7398,S,0,A,2005,02/24/2015
1632,FCEQN,106,FCEQN-7324,S,0,A,2012,02/25/2015
1633,FCEQN,143,FCEQN-6809,S,0,A,2008,02/28/2015
1634,FCEQN,104,1554,S,0,A,2011,02/28/2015
1635,FCEQN,172,4815,S,0,A,2005,02/28/2015
1636,FCEQN,101,FCEQN-1236,S,0,A,2007,02/28/2015
1637,FCEQN,102,FCEQN-4964,S,0,A,2011,02/28/2015
1638,FCEQN,170,FCEQN-6027,S,0,A,2005,02/28/2015
1639,FCEQN,143,FCEQN-5908,S,0,A,2008,01/03/2015
1640,FCEQN,143,FCEQN-6622,S,0,A,2008,03/03/2015
1641,FCEQN,143,FCEQN-4902,S,0,A,2008,03/03/2015
1642,FCEQN,101,FCEQN-1720,S,0,A,2007,03/03/2015
1643,FCEQN,104,FCEQN-4365,S,0,A,2011,03/03/2015
1644,FCEQN,105,FCEQN-6264,S,0,A,2008,03/03/2015
1645,FCEQN,143,FCEQN-5159,S,0,A,2008,03/03/2015
1646,FCEQN,102,FCEQN-2334,S,0,A,2011,03/03/2015
1647,FCEQN,147,FCEQN-7643,S,0,A,2000,09/03/2015
1648,FCEQN,105,FCEQN-6446,S,0,A,2008,10/03/2015
1649,FCEQN,170,FCEQN-4402,S,0,A,2005,10/03/2015
1650,FCEQN,170,FCEQN-6021,S,0,A,2005,10/03/2015
1651,FCEQN,170,FCEQN-6336,S,0,A,2005,10/03/2015
1652,FCEQN,105,FCEQN-5381,S,0,A,2008,11/03/2015
1653,FCEQN,104,FCEQN-5830,S,0,A,2011,11/03/2015
1654,FCEQN,106,FCEQN-4622,S,1,A,2008,04/21/2010
1655,FCEQN,172,FCEQN-8869,S,0,A,2005,03/14/2015
1656,FCEQN,102,FCEQN-7629,S,0,A,2011,12/21/2014
1657,FCEQN,147,FCEQN-8366,S,0,A,2000,07/12/2014
1658,FCEQN,104,FCEQN-7864,S,0,A,2011,02/12/2014
1659,FCEQN,101,FCEQN-7955,S,0,A,2007,12/21/2014
1660,FCEQN,170,FCEQN-5213,S,0,A,2005,03/14/2015
1661,FCEQN,172,FCEQN-8576,S,0,A,2005,12/16/2014
1662,FCEQN,102,FCEQN-8870,S,0,A,2011,03/14/2015
1663,FCEQN,106,FCEQN-8871,S,0,A,2012,03/14/2015
1664,FCEQN,147,FCEQN-8872,S,0,A,2000,03/14/2015
1665,FCEQN,106,FCEQN-6891,S,0,A,2012,10/12/2014
1666,FCEQN,143,FCEQN-5633,S,0,A,2008,03/15/2015
1667,FCEQN,106,FCEQN-8873,S,0,A,2012,03/15/2015
1668,FCEQN,102,FCEQN-8874,S,0,A,2011,03/15/2015
1669,FCEQN,147,FCEQN-7785,S,0,A,2000,07/12/2014
1670,FCEQN,172,FCEQN-4379,S,0,A,2005,03/15/2015
1671,FCEQN,106,FCEQN-8377,S,0,A,2012,07/12/2014
1672,FCEQN,106,FCEQN-8493,S,0,A,2012,12/13/2014
1673,FCEQN,104,FCEQN-8875,S,0,A,2011,03/15/2015
1674,FCEQN,101,FCEQN-8494,S,0,A,2007,12/13/2014
1675,FCEQN,147,FCEQN-8497,S,0,A,2000,12/13/2014
1676,FCEQN,172,FCEQN-8257,S,0,A,2005,02/12/2014
1677,FCEQN,106,FCEQN-8157,S,0,A,2012,03/15/2015
1678,FCEQN,108,FCEQN-8876,S,0,A,2010,03/15/2015
1679,FCEQN,147,FCEQN-7604,S,0,A,2000,03/12/2014
1680,FCEQN,170,FCEQN-5262,S,0,A,2005,03/16/2015
1681,FCEQN,170,FCEQN-5652,S,0,A,2005,03/16/2015
1682,FCEQN,170,FCEQN-2614,S,0,A,2005,03/16/2015
1683,FCEQN,101,FCEQN-8877,S,0,A,2007,03/16/2015
1684,FCEQN,102,FCEQN-8782,S,0,A,2011,04/02/2015
1685,FCEQN,143,FCEQN-4877,S,0,A,2008,03/16/2015
1686,FCEQN,143,FCEQN-5430,S,0,A,2008,03/16/2015
1687,FCEQN,102,FCEQN-8878,S,0,A,2011,03/16/2015
1688,FCEQN,172,FCEQN-8669,S,0,A,2005,12/22/2014
1689,FCEQN,106,FCEQN-8612,S,0,A,2012,12/17/2014
1690,FCEQN,170,FCEQN-5689,S,0,A,2005,03/17/2015
1691,FCEQN,102,FCEQN-8484,S,0,A,2011,10/12/2014
1692,FCEQN,172,FCEQN-7034,S,0,A,2005,07/02/2015
1693,FCEQN,102,FCEQN-7580,S,0,A,2011,03/21/2015
1694,FCEQN,170,FCEQN-8813,S,0,A,2005,03/21/2015
1695,FCEQN,101,FCEQN-8826,S,0,A,2007,07/02/2015
1696,FCEQN,170,FCEQN-4149,S,0,A,2005,03/21/2015
1697,FCEQN,147,FCEQN-8879,S,0,A,2000,03/21/2015
1698,FCEQN,106,4772,S,0,A,2012,03/22/2015
1699,FCEQN,170,FCEQN-5439,S,0,A,2005,03/22/2015
1700,FCEQN,104,FCEQN-8079,S,0,A,2011,06/12/2014
1701,FCEQN,172,FCEQN-8327,S,0,A,2005,06/12/2014
1702,FCEQN,172,FCEQN-8325,S,0,A,2005,06/12/2014
1703,FCEQN,106,FCEQN-8740,S,0,A,2012,02/02/2015
1704,FCEQN,106,FCEQN-8349,S,0,A,2012,06/12/2014
1705,FCEQN,106,FCEQN-7838,S,0,A,2012,07/12/2014
1706,FCEQN,143,FCEQN-8298,S,0,A,2008,03/12/2014
1707,FCEQN,147,FCEQN-2150,S,0,A,2000,03/28/2015
1708,FCEQN,170,FCEQN-7530,S,0,A,2005,12/27/2014
1709,FCEQN,172,FCEQN-8771,S,0,A,2005,04/02/2015
1710,FCEQN,172,FCEQN-8770,S,0,A,2005,04/02/2015
1711,FCEQN,104,FCEQN-8816,S,0,A,2011,07/02/2015
1712,FCEQN,101,FCEQN-8593,S,0,A,2007,12/16/2014
1713,FCEQN,172,FCEQN-8350,S,0,A,2005,06/12/2014
1714,FCEQN,172,FCEQN-8273,S,0,A,2005,03/12/2014
1715,FCEQN,106,FCEQN-8440,S,0,A,2012,09/12/2014
1716,FCEQN,104,FCEQN-7866,S,0,A,2011,06/12/2014
1717,FCEQN,172,FCEQN-8880,S,0,A,2005,03/29/2015
1718,FCEQN,147,FCEQN-8060,S,0,A,2000,03/29/2015
1719,FCEQN,105,FCEQN-6269,S,0,A,2008,03/30/2015
1720,FCEQN,172,FCEQN-8296,S,0,A,2005,03/12/2014
1721,FCEQN,101,FCEQN-8584,S,0,A,2007,12/16/2014
1722,FCEQN,147,FCEQN-8881,S,0,A,2000,03/30/2015
1723,FCEQN,101,FCEQN-8331,S,0,A,2007,06/12/2014
1724,FCEQN,101,FCEQN-8168,S,0,A,2007,01/12/2014
1725,FCEQN,101,FCEQN-8417,S,0,A,2007,09/12/2014
1726,FCEQN,106,FCEQN-8882,S,0,A,2012,01/04/2015
1727,FCEQN,104,FCEQN-8849,S,0,A,2011,02/14/2015
1728,FCEQN,104,FCEQN-8170,S,0,A,2011,01/12/2014
1729,FCEQN,104,FCEQN-8410,S,0,A,2011,09/12/2014
1730,FCEQN,106,FCEQN-8511,S,0,A,2012,12/14/2014
1731,FCEQN,101,FCEQN-8502,S,0,A,2007,12/13/2014
1732,FCEQN,147,FCEQN-8412,S,0,A,2000,09/12/2014
1733,FCEQN,102,FCEQN-8302,S,0,A,2011,06/12/2014
1734,FCEQN,104,FCEQN-8425,S,0,A,2011,09/12/2014
1735,FCEQN,101,FCEQN-8883,S,0,A,2007,01/04/2015
1736,FCEQN,147,FCEQN-6164,S,1,A,2000,12/13/2011
1737,FCEQN,143,FCEQN-8426,S,0,A,2008,09/12/2014
1738,FCEQN,147,FCEQN-8245,S,0,A,2000,02/12/2014
1739,FCEQN,104,FCEQN-8605,S,0,A,2011,12/17/2014
1740,FCEQN,172,FCEQN-8477,S,0,A,2005,10/12/2014
1741,FCEQN,147,FCEQN-8251,S,0,A,2000,01/04/2015
1742,FCEQN,102,FCEQN-8741,S,0,A,2011,02/02/2015
1743,FCEQN,104,FCEQN-8509,S,0,A,2011,12/14/2014
1744,FCEQN,105,2010,S,0,A,2008,04/04/2015
1745,FCEQN,106,FCEQN-8277,S,0,A,2012,03/12/2014
1746,FCEQN,102,FCEQN-8758,S,0,A,2011,03/02/2015
1747,FCEQN,104,FCEQN-8321,S,0,A,2011,06/12/2014
1748,FCEQN,172,FCEQN-8351,S,0,A,2005,06/12/2014
1749,FCEQN,102,FCEQN-8358,S,0,A,2011,06/12/2014
1750,FCEQN,106,FCEQN-7934,S,0,A,2012,07/12/2014
1751,FCEQN,104,FCEQN-8611,S,0,A,2011,12/17/2014
1752,FCEQN,101,FCEQN-8233,S,0,A,2007,02/12/2014
1753,FCEQN,101,FCEQN-8232,S,0,A,2007,02/12/2014
1754,FCEQN,101,FCEQN-8226,S,0,A,2007,02/12/2014
1755,FCEQN,106,FCEQN-8802,S,0,A,2012,07/02/2015
1756,FCEQN,147,FCEQN-8322,S,0,A,2000,06/12/2014
1757,FCEQN,104,FCEQN-8347,S,0,A,2011,06/12/2014
1758,FCEQN,143,FCEQN-6010,S,0,A,2008,04/04/2015
1759,FCEQN,172,FCEQN-8285,S,0,A,2005,03/12/2014
1760,FCEQN,172,FCEQN-8810,S,0,A,2005,07/02/2025
1761,FCEQN,104,FCEQN-8505,S,0,A,2011,12/13/2014
1762,FCEQN,147,FCEQN-8661,S,0,A,2000,12/21/2014
1763,FCEQN,172,FCEQN-7630,S,0,A,2005,02/12/2022
1764,FCEQN,172,FCEQN-8774,S,0,A,2005,04/02/2015
1765,FCEQN,147,FCEQN-8181,S,0,A,2000,01/12/2014
1766,FCEQN,172,FCEQN-8885,S,0,A,2005,04/04/2015
1767,FCEQN,106,FCEQN-8256,S,0,A,2012,02/12/2014
1768,FCEQN,147,FCEQN-8638,S,0,A,2000,12/20/2014
1769,FCEQN,172,FCEQN-7002,S,0,A,2005,06/12/2014
1770,FCEQN,172,FCEQN-8246,S,0,A,2005,02/12/2014
1771,FCEQN,147,FCEQN-8750,S,0,A,2000,02/02/2015
1772,FCEQN,102,FCEQN-8762,S,0,A,2011,03/02/2015
1773,FCEQN,172,FCEQN-8468,S,0,A,2005,10/12/2014
1774,FCEQN,101,FCEQN-8453,S,0,A,2007,09/12/2014
1775,FCEQN,102,FCEQN-8634,S,0,A,2011,12/20/2014
1776,FCEQN,104,FCEQN-8724,S,0,A,2011,01/02/2015
1777,FCEQN,147,FCEQN-8166,S,0,A,2000,01/12/2014
1778,FCEQN,147,FCEQN-8487,S,0,A,2000,10/12/2014
1779,FCEQN,104,FCEQN-8704,S,0,A,2011,01/02/2015
1780,FCEQN,147,FCEQN-8248,S,0,A,2000,02/12/2014
1781,FCEQN,147,FCEQN-8282,S,0,A,2000,03/12/2014
1782,FCEQN,147,FCEQN-8732,S,0,A,2000,02/02/2015
1783,FCEQN,147,FCEQN-8757,S,0,A,2000,03/02/2015
1784,FCEQN,102,FCEQN-8375,S,0,A,2011,07/12/2014
1785,FCEQN,106,FCEQN-8376,S,0,A,2012,07/12/2014
1786,FCEQN,104,FCEQN-8435,S,0,A,2011,09/12/2014
1787,FCEQN,147,FCEQN-8292,S,0,A,2000,03/12/2014
1788,FCEQN,104,FCEQN-8339,S,0,A,2011,06/12/2014
1789,FCEQN,106,FCEQN-8886,S,0,A,2012,05/04/2015
1790,FCEQN,102,FCEQN-8399,S,0,A,2011,07/12/2014
1791,FCEQN,106,FCEQN-8716,S,0,A,2012,01/02/2015
1792,FCEQN,102,FCEQN-8266,S,0,A,2011,03/12/2014
1793,FCEQN,106,FCEQN-8738,S,0,A,2012,02/02/2015
1794,FCEQN,147,FCEQN-8535,S,0,A,2000,12/14/2014
1795,FCEQN,104,FCEQN-8778,S,0,A,2011,04/02/2015
1796,FCEQN,172,FCEQN-8712,S,0,A,2005,01/02/2015
1797,FCEQN,102,FCEQN-8263,S,0,A,2011,03/12/2014
1798,FCEQN,147,FCEQN-8662,S,0,A,2000,12/21/2014
1799,FCEQN,106,FCEQN-8691,S,0,A,2012,12/28/2014
1800,FCEQN,172,FCEQN-8317,S,0,A,2005,06/12/2014
1801,FCEQN,172,FCEQN-8632,S,0,A,2005,12/20/2014
1802,FCEQN,101,FCEQN-8346,S,0,A,2007,06/12/2014
1803,FCEQN,143,FCEQN-8822,S,0,A,2008,07/02/2015
1804,FCEQN,102,FCEQN-8197,S,0,A,2011,01/12/2014
1805,FCEQN,102,FCEQN-8330,S,0,A,2011,06/12/2014
1806,FCEQN,106,FCEQN-8682,S,0,A,2012,12/22/2014
1807,FCEQN,143,FCEQN-8687,S,0,A,2008,01/02/2015
1808,FCEQN,106,FCEQN-8305,S,0,A,2012,06/12/2014
1809,FCEQN,147,FCEQN-8742,S,0,A,2000,02/02/2015
1810,FCEQN,147,FCEQN-8730,S,0,A,2000,01/02/2015
1811,FCEQN,106,FCEQN-8539,S,0,A,2012,12/15/2014
1812,FCEQN,172,FCEQN-5674,S,0,A,2005,02/16/2015
1813,FCEQN,102,FCEQN-8856,S,0,A,2011,02/17/2015
1814,FCEQN,172,FCEQN-8809,S,0,A,2005,07/02/2015
1815,FCEQN,147,FCEQN-8216,S,0,A,2000,01/12/2014
1816,FCEQN,101,FCEQN-8459,S,0,A,2007,06/04/2015
1817,FCEQN,101,FCEQN-8788,S,0,A,2007,04/02/2015
1818,FCEQN,172,FCEQN-8369,X,0,A,2005,07/12/2014
1819,FCEQN,102,FCEQN-8507,S,0,A,2011,12/13/2014
1820,FCEQN,102,FCEQN-8708,S,0,A,2011,01/02/2015
1821,FCEQN,172,FCEQN-8592,S,0,A,2005,12/16/2014
1822,FCEQN,172,FCEQN-8446,S,0,A,2005,09/12/2014
1823,FCEQN,172,FCEQN-8129,S,0,A,2005,06/04/2015
1824,FCEQN,172,FCEQN-8244,S,0,A,2005,02/12/2014
1825,FCEQN,106,FCEQN-8700,S,0,A,2012,01/02/2015
1826,FCEQN,102,FCEQN-8721,S,0,N,2011,01/02/2015
1827,FCEQN,147,FCEQN-8183,S,0,A,2000,01/12/2014
1828,FCEQN,147,FCEQN-8275,S,0,A,2000,03/12/2014
1829,FCEQN,172,FCEQN-8255,S,0,A,2005,02/12/2014
1830,FCEQN,101,FCEQN-5826,S,0,A,2007,08/02/2015
1831,FCEQN,147,FCEQN-8619,S,0,A,2000,12/17/2014
1832,FCEQN,172,FCEQN-8307,S,0,A,2005,06/12/2014
1833,FCEQN,102,FCEQN-7799,S,0,A,2011,04/04/2015
1834,FCEQN,143,FCEQN-8367,S,0,A,2008,07/12/2014
1835,FCEQN,104,FCEQN-8646,S,0,A,2011,12/21/2014
1836,FCEQN,101,FCEQN-8644,S,0,A,2007,12/21/2014
1837,FCEQN,172,FCEQN-8516,S,0,A,2005,12/14/2014
1838,FCEQN,102,FCEQN-8208,S,0,A,2011,01/12/2014
1839,FCEQN,102,FCEQN-8163,S,0,A,2011,01/12/2014
1840,FCEQN,102,FCEQN-8202,S,0,A,2011,01/12/2014
1841,FCEQN,102,FCEQN-8787,S,0,A,2011,04/02/2015
1842,FCEQN,106,FCEQN-8586,S,0,A,2012,12/16/2014
1843,FCEQN,172,FCEQN-8312,S,0,A,2005,06/12/2014
1844,FCEQN,102,FCEQN-8796,S,0,A,2011,04/02/2015
1845,FCEQN,172,FCEQN-8495,S,0,A,2005,12/13/2014
1846,FCEQN,172,FCEQN-8441,S,0,A,2005,09/12/2014
1847,FCEQN,101,FCEQN-8833,S,0,A,2007,09/02/2015
1848,FCEQN,104,FCEQN-8627,S,0,A,2011,12/20/2014
1849,FCEQN,147,FCEQN-8165,S,0,A,2000,01/12/2014
1850,FCEQN,172,FCEQN-8326,S,0,A,2005,06/12/2014
1851,FCEQN,172,FCEQN-8338,S,0,A,2005,06/12/2014
1852,FCEQN,102,FCEQN-8647,S,0,A,2011,12/21/2014
1853,FCEQN,104,FCEQN-8190,S,0,A,2011,01/12/2014
1854,FCEQN,147,FCEQN-8193,S,0,A,2000,01/12/2014
1855,FCEQN,102,FCEQN-8203,S,0,A,2011,01/12/2014
1856,FCEQN,172,FCEQN-8329,S,0,A,2005,06/12/2014
1857,FCEQN,101,FCEQN-8540,S,0,A,2007,12/15/2014
1858,FCEQN,143,FCEQN-8225,S,0,A,2008,02/12/2014
1859,FCEQN,172,FCEQN-8792,T,0,A,2005,04/02/2015
1860,FCEQN,104,FCEQN-8764,S,0,A,2011,03/02/2015
1861,FCEQN,172,FCEQN-8711,S,0,A,2005,01/02/2015
1862,FCEQN,143,FCEQN-7497,S,0,A,2008,08/02/2015
1863,FCEQN,172,FCEQN-8289,S,0,A,2005,03/12/2014
1864,FCEQN,102,FCEQN-8313,S,0,A,1980,06/12/2014
1865,FCEQN,172,FCEQN-8250,S,0,A,2005,02/12/2014
1866,FCEQN,147,FCEQN-8391,S,0,A,2000,07/12/2014
1867,FCEQN,172,FCEQN-8447,S,0,A,2005,09/12/2014
1868,FCEQN,104,FCEQN-8214,S,0,A,2011,01/12/2014
1869,FCEQN,106,FCEQN-8221,S,0,A,2012,02/12/2014
1870,FCEQN,172,FCEQN-8445,S,0,A,2005,09/12/2014
1871,FCEQN,102,FCEQN-8577,S,0,X,2011,12/16/2014
1872,FCEQN,147,FCEQN-8416,S,0,A,2000,09/12/2014
1873,FCEQN,172,FCEQN-8595,S,0,A,2005,12/16/2014
1874,FCEQN,106,FCEQN-8843,S,0,A,2012,10/02/2015
1875,FCEQN,104,FCEQN-8297,S,0,A,2011,03/12/2014
1876,FCEQN,102,FCEQN-8583,S,0,A,2011,07/04/2015
1877,FCEQN,102,FCEQN-8594,S,0,A,2011,12/16/1991
1878,FCEQN,101,FCEQN-8402,S,0,A,2007,07/12/2014
1879,FCEQN,172,FCEQN-8512,S,0,A,2005,12/14/2014
1880,FCEQN,172,FCEQN-8492,S,0,A,2005,12/13/2014
1881,FCEQN,147,FCEQN-8340,S,0,A,2000,06/12/2014
1882,FCEQN,170,FCEQN-8475,S,0,A,2005,10/12/2014
1883,FCEQN,104,FCEQN-8777,S,0,A,2011,04/02/2015
1884,FCEQN,170,FCEQN-8489,S,0,A,2005,12/13/2014
1885,FCEQN,172,FCEQN-7905,S,0,A,2005,06/12/2014
1886,FCEQN,172,FCEQN-7690,S,0,A,2005,03/29/2015
1887,FCEQN,172,FCEQN-8218,S,0,A,2005,01/12/2014
1888,FCEQN,172,FCEQN-8812,S,0,A,2005,07/02/2015
1889,FCEQN,101,FCEQN-8570,S,0,A,2007,12/16/2014
1890,FCEQN,104,FCEQN-8303,S,0,A,2011,06/12/2014
1891,FCEQN,172,FCEQN-8308,S,0,A,2005,06/12/2014
1892,FCEQN,106,FCEQN-8274,S,0,A,2012,03/12/2014
1893,FCEQN,172,FCEQN-8567,S,0,A,2005,12/16/2014
1894,FCEQN,147,FCEQN-8490,S,0,A,2000,12/13/2014
1895,FCEQN,104,FCEQN-8408,S,0,A,2011,09/12/2014
1896,FCEQN,101,FCEQN-8442,S,0,A,2007,09/12/2014
1897,FCEQN,172,FCEQN-8182,S,0,A,2005,01/12/2014
1898,FCEQN,147,FCEQN-8293,S,0,A,2000,08/04/2015
1899,FCEQN,170,FCEQN-8745,S,0,A,2005,08/04/2015
1900,FCEQN,172,FCEQN-8491,S,0,A,2005,12/13/2014
1901,FCEQN,147,FCEQN-8398,S,0,A,2000,07/12/2014
1902,FCEQN,147,FCEQN-8608,S,0,A,2000,12/17/2014
1903,FCEQN,106,FCEQN-8660,S,0,A,2012,12/21/2014
1904,FCEQN,106,FCEQN-8538,S,0,A,2012,12/14/2014
1905,FCEQN,147,FCEQN-8689,S,0,A,2000,12/28/2014
1906,FCEQN,147,FCEQN-8629,S,0,A,2000,12/20/2014
1907,FCEQN,143,FCEQN-8534,S,0,A,2008,12/14/2014
1908,FCEQN,172,FCEQN-8415,S,0,A,2005,09/12/2014
1909,FCEQN,104,FCEQN-8409,S,0,A,2011,09/12/2014
1910,FCEQN,172,FCEQN-8710,S,0,A,2005,08/04/2015
1911,FCEQN,104,FCEQN-8164,S,0,A,2011,01/12/2014
1912,FCEQN,172,FCEQN-8626,S,0,A,2005,08/04/2015
1913,FCEQN,172,FCEQN-8466,S,0,A,2005,08/04/2015
1914,FCEQN,172,FCEQN-8390,S,0,A,2005,07/12/2014
1915,FCEQN,104,FCEQN-8572,S,0,A,2011,12/16/2014
1916,FCEQN,102,FCEQN-7477,S,0,A,2011,08/04/2015
1917,FCEQN,102,FCEQN-8653,S,0,A,2011,12/21/2014
1918,FCEQN,102,FCEQN-7969,S,0,A,2011,03/02/2015
1919,FCEQN,172,FCEQN-8194,S,0,A,2005,01/12/2014
1920,FCEQN,172,FCEQN-8439,S,0,A,2005,09/12/2014
1921,FCEQN,147,FCEQN-8444,S,0,A,2000,09/12/2014
1922,FCEQN,172,FCEQN-7831,S,0,A,2005,08/04/2015
1923,FCEQN,147,FCEQN-8694,S,0,A,2000,12/29/2014
1924,FCEQN,104,FCEQN-8754,S,0,A,2011,03/02/2015
1925,FCEQN,143,FCEQN-8278,S,0,A,2008,03/12/2014
1926,FCEQN,147,FCEQN-8485,S,0,A,2000,10/12/2014
1927,FCEQN,147,FCEQN-8733,S,0,A,2000,02/02/2015
1928,FCEQN,102,FCEQN-7867,S,0,A,2011,06/12/2014
1929,FCEQN,147,FCEQN-8783,S,0,A,2000,04/02/2015
1930,FCEQN,147,FCEQN-8685,SI,9,A,2000,12/27/2014
1931,FCEQN,147,FCEQN-7719,S,0,A,2000,09/12/2014
1932,FCEQN,106,FCEQN-8240,S,0,A,2012,02/12/2014
1933,FCEQN,106,FCEQN-8204,S,0,A,2012,01/12/2014
1934,FCEQN,106,FCEQN-8703,S,0,A,2012,01/02/2015
1935,FCEQN,143,FCEQN-8670,S,0,A,2008,12/22/2014
1936,FCEQN,102,FCEQN-8676,S,0,A,2011,12/22/2014
1937,FCEQN,147,FCEQN-8407,S,0,A,2000,09/12/2014
1938,FCEQN,147,FCEQN-8780,S,0,A,2000,04/02/2015
1939,FCEQN,104,FCEQN-8336,S,0,A,2011,06/12/2014
1940,FCEQN,172,FCEQN-8640,S,0,A,2005,12/20/2014
1941,FCEQN,102,FCEQN-8811,S,0,A,2011,07/02/2015
1942,FCEQN,106,FCEQN-8607,S,0,A,2012,12/17/2014
1943,FCEQN,147,FCEQN-8355,S,0,A,2000,06/12/2014
1944,FCEQN,172,FCEQN-8551,S,0,A,2005,12/15/2014
1945,FCEQN,172,FCEQN-8354,S,0,A,2005,06/12/2014
1946,FCEQN,172,FCEQN-8458,S,0,A,2005,10/12/2014
1947,FCEQN,172,FCEQN-8554,S,0,A,2005,11/04/2015
1948,FCEQN,172,FCEQN-8229,S,0,A,2005,02/12/2014
1949,FCEQN,172,FCEQN-8747,S,0,A,2005,02/02/2015
1950,FCEQN,172,FCEQN-8449,S,0,A,2005,09/12/2014
1951,FCEQN,172,FCEQN-8337,S,0,A,2005,06/12/2014
1952,FCEQN,106,FCEQN-8615,S,0,A,2012,12/17/2014
1953,FCEQN,147,FCEQN-8360,S,0,A,2000,06/12/2014
1954,FCEQN,172,FCEQN-285,S,0,A,2005,11/04/2015
1955,FCEQN,101,FCEQN-4631,N,0,A,2007,04/22/2012
1956,FCEQN,101,FCEQN-8656,S,0,A,2007,12/21/2014
1957,FCEQN,101,FCEQN-8301,S,0,A,2007,06/12/2014
1958,FCEQN,101,FCEQN-8486,S,0,A,2007,10/12/2014
1959,FCEQN,102,FCEQN-7513,S,0,A,2011,03/30/2015
1960,FCEQN,147,FCEQN-8753,S,0,A,2000,11/04/2015
1961,FCEQN,172,FCEQN-8236,S,-2,G,2005,02/12/2030
1962,FCEQN,102,FCEQN-8727,S,0,A,2011,11/04/2015
1963,FCEQN,143,FCEQN-8314,S,0,A,2008,06/12/2014
1964,FCEQN,101,FCEQN-8546,S,0,A,2007,12/15/2014
1965,FCEQN,106,FCEQN-8395,S,0,A,2012,07/12/2014
1966,FCEQN,106,FCEQN-8633,S,0,A,2012,12/20/2014
1967,FCEQN,106,FCEQN-8801,S,0,A,2012,07/02/2015
1968,FCEQN,101,FCEQN-8827,S,0,A,2007,08/02/2015
1969,FCEQN,104,FCEQN-8069,S,0,A,2011,10/02/2015
